product-name,product-price
iFFALCON 43S55 43'' Google FHD Smart LED TV,13999.00
Shaver Serisi 5000 S5887/10 Üç Başlı Islak & Kuru Tıraş Makinesi,4999.00
MG 24 Isıtma Fonksiyonlu Masaj Aleti,3799.00
Air 3 Acısız Safir Buz Soğutma 700.000 Atım Beyaz IPL Lazer Epilasyon Aleti + Deri Kutu Hediyeli,23999.00
Emberton III Black & Brass 2x38W 32+ Saat Çalma Süresi IP67 Suya Dayanıklı True Stereophonic Bluetooth Hoparlör,9998.82
Eletta Explore ECAM450.65.G Tam Otomatik Kahve Makinesi,78625.00
"Envelope 13"" Taba Vegan Deri Unisex MacBook Kılıfı",3610.00
TKM 9961 B Telve Türk Kahve Makinesi,12449.00
Series 7 BT7540 Sakal Düzeltici Tıraş Makinesi,3799.00
Playstation 5 Slim Dijital Edition 825 GB SSD Oyun Konsolu + 2. Pembe Dualsense (Yeni Sürüm),39947.42
Instax Mini 12 Mavi Fotoğraf Makinesi + 20'li Mini Film,7799.00
Grundig La Vita E'Bella Mavi Türk Kahvesi Makinesi,9950.00
Kahverengi 4G Taşlı Süs Zincirli Apple Airpods Pro 2. Nesil Uyumlu Kılıf,1606.90
17 Pro Max Metal Kamera ve Buton Tasarımlı Paris RSG Siyah PU Deri Magsafe Uyumlu iPhone Telefon Kılıfı,2962.90
Dem F600 Dijital Ultrasonik Nemlendirici,2449.00
"ThinkPad X9-15 Gen 1 Aura Edition Ultra7 258V 32GB RAM 1TB SSD 15,3"" Windows 11 Pro 3Y Premier Support Laptop 21Q6001NTX",128496.62
Mat Beyaz Mutfak Tartısı,9950.00
Z5s İnstant Kamera ve Fotoğraf Yazıcısı Pembe Şipşak Fotoğraf Makinesi,4999.00
P-MS25 Gold 5000 mAh Standlı MagSafe Uyumlu Powerbank ,2999.00
"MCE-1308 14.1"" Zen Eco Pembe Bej Unisex Macbook Sırt Çantası 14 Lt",1899.00
Playstation 5 Dualsense Controller God Of War 20TH Anniversary Limited Edition Oyun Kolu,6700.00
Fc 26 Türkçe Süper Lig PS5 Oyunu,2699.00
Mg 149 Kırmızı Masaj Yastığı,6850.00
Classic Fit Apple Watch 49mm Ultra 2/1 - 46mm Seri 10 - 45mm Seri 9/8/7 - 44mm Seri SE/6/5/4 Akıllı Saat Kordon,2349.90
Osmo Pocket 4 Standard Combo Gimbal,31599.00
Marvel Spiderman 2 PS5 Oyunu,3999.00
BM88PRO RGB Low Profile Masaüstü Mikrofon Standı,4950.00
BTH21 Mor Işıklı Kedi Kulaklı Unisex Çocuk Bluetooth Kulak Üstü Kulaklık ,2099.00
Krem Isı Ayarlı Kettle,17800.00
Taşınabilir Şarjlı 5 Kademeli El Fanı 14000 RPM Beyaz Sessiz Mini Vantilatör X6101,1299.00
Serie 6 Beyaz 11 kg 1400 Devir Çamaşır Makinesi WGK264F0TR,40999.00
Go4 Mor Bluetooth Hoparlör,2940.00
ATXF25F 9000 BTU A++ İnverter Duvar Tipi Klima,50999.00
TitaFlex Apple Watch Ultra Uyumlu Torch Titanyum Akıllı Saat Kordon,3299.00
Triangle Logolu Kredi Kartlıklı Telefon Çantası,4337.90
H400 Siyah Katı Meyve Sıkacağı,46500.00
SN616X00DT iQ100 13 Kişilik D Enerji Sınıfı Tam Ankastre Bulaşık Makinesi,44334.58
Uno Siyah MagSafe 5.000 mAh Powerbank 20W,2099.00
Katana 17 HX B14WFK-217TR I9-14900HX 32GB Ram DDR5 1TB SSD 8GB RTX5060 17.3 QHD 240Hz Windows 11 Home Laptop ,124999.00
Pulse Elite Headset Midnight Black Wireless Kulak Üstü Kulaklık,9999.00
Xbox Kablosuz Velocity Green Oyun Kumandası,5057.65
MG 280 Yoga Esneme Masaj Matı,29990.00
Playstation5 Slim Dik Tutma Standı,1999.00
Sound by Bose İnspire XC1 Beyaz Dolby Audio Açık Kulak İçi Klipsli Bluetooth Kulaklık,9998.75
Watch GT 5 41 mm Altın Yeni Yıl Edition Akıllı Saat,11175.29
50's Style Pembe Mini Kettle,11950.00
Falabella Açık Gri Airpod Kılıfı,11995.00
C1 Profesyonel Vlogger Akış Mikrofon Seti,799.00
"Night Daisy 13"" 14"" Laptop Kılıfı",4000.00
Bf 410 Signatureline Beyaz Banyo Tartısı,6500.00
ATXF50 Siesta Sensira 18000 BTU/h A++ İnverter Duvar Tipi Klima R32,86199.00
50's Style Retro Beyaz Kahve Makinesi,17800.00
Clean+Wash Hygiene Islak Zemin Temizleyici,25999.00
iPhone 16 Pro Leather Magsafe Kılıf Kahverengi,1899.00
Sarı 5E eSim'li Görüntülü ve Sesli Arama Akıllı Çocuk Saati,8238.00
Hepsi Bir Arada Series 7 Islak ve Kuru 15'i 1 Arada Tıraş Kiti AIO7580,4449.00
Coffeebreak 5009H Öğütücülü Filtre Kahve Makinesi,6999.00
Aqua XC6453/10 6000 Serisi Kablosuz Dik Süpürge,11309.00
Instax Mini 12 Beyaz Fotoğraf Makinesi + 20'li Film Mini Albüm ve Deri Kılıflı,9999.00
Kidi GPS 4G Balerin Pembesi Sim Kartlı Akıllı Çocuk Saati 2KSW02,6999.00
MasterCast Profesyonel Podcast ve Yayın İstasyonu,17999.00
Playstation 5 Slim Dijital Edition 825 GB SSD Oyun Konsolu + 2. Mavi Dualsense (Yeni Sürüm),39947.42
5000 Serisi STH5030/20 Buharlı Düzleştirici 1400 W,4399.00
PS5 Remix Green DualSense Wireless Controller Oyun Kolu,6184.54
Magcube Masaüstü USB Şarj İstasyonu GaN+ 280W Hızlı Şarj Cihazı,9999.00
C112E Curl Styler Luxe Siyah Şekillendirici,5999.00
Willen II Siyah ve Pirinç Bluetooth 5.1 17 Saat Çalma Süresi IP67 Su/Toz Geçirmez Taşınabilir Hoparlör,7057.65
"MacBook Neo 13"" A18 Pro Çip 6 Çekirdekli CPU 5 Çekirdekli GPU 8GB Bellek 256GB SSD Pastel Pembe Laptop MHFH4TU/A",44328.87
Linea 50s Retro Style Siyah Blender,23300.00
iPhone 17 Pro Turuncu Premium Vintage Dokulu Darbe Emici Kamera Korumalı MagSafe Uyumlu Telefon Kılıfı,1390.00
Krem El Blender Seti,14400.00
M8 2 Kişilik Kablosuz Yaka Mikrofon Seti,4000.00
Airpow USB to Type-C Siyah Hızlı Şarj PowerBank 20000mAh 20W,1873.75
Phantom Ultimate Opéra de Paris Beyaz Bluetooth Hoparlör,362499.00
A05 3 Milyon Atım Akıllı Cilt Tanıma Ultra Seri Atım 3 Başlık IPL Epilasyon Cihazı,15379.00
AS952E Big Hair Dual Rose Gold Hava Üflemeli Saç Şekillendiricisi,6499.00
Apple Watch Ultra Uyumlu Heat Black AquaLink Akıllı Saat Kordon,2399.90
HD6212/90 5000 Serisi Elektrikli Izgara 2400W,8999.00
VS500 Ergonomik Termoterapi Isı Destekli Taşınabilir Masaj Yastığı,8999.00
360° Döner Katlanabilir Masaüstü Laptop Standı,3332.90
Mercury K1 Lite RGB Siyah Kablosuz Mekanik Gaming Klavye,7299.00
iPhone 17e 256GB Beyaz Akıllı Cep Telefonu MHRW4TU/A,59999.00
Fenix 8 Amoled Slate 47mm Siyah Silikon Kayışlı Akıllı Saat,55860.00
QAU-00012 Xbox 9. Nesil Kırmızı Wireless Oyun Kumandası,5057.65
Rhythm Sole Ayak Masaj Aleti,35283.00
XTEND Siyah Kablosuz Bataryalı El Süpürgesi Başlangıç Seti,7999.99
SongBird-SE Lila Çift Mikrofonlu 18W Bluetooth Hoparlör,9399.00
Krem Hamur Karıştırma Makinesi,44500.00
BTM800-BSS The Tea Maker™ Çay Makinesi,41999.00
Grilliant 1349H  Inox 2000W 4 Dilim Kapasiteli Gövdeli Döküm Plakalı Tost ve Izgara Makinesi,2799.00
Smart U DMS Buharlı Aktif 3D Tabanlı Aktif Ütü Masalı Bluetooth Bağlantılı Buhar Kazanlı Ütü 2200 W,139999.00
Galaxy S26 Ultra Grained 4G Metal Logolu Siyah Magsafe Uyumlu Telefon Kılıfı,3146.90
WV 5 Plus N Black Edition Cam Temizleme Makinesi,5299.00
Silk·expert Pro 5 IPL Lazer Epilasyon Aleti + 4 Başlık PL5412,31999.00
AeroSteam Portatif Buharlı Düzleştirici Dikey Ütü,6499.00
SGR820 The Smart Grill™ Izgara ve Tost Makinesi,55999.00
Apple Watch Uyumlu Royal Edition Roz Çelik Unisex Akıllı Saat Kordon,2249.90
Perfection 680 Tam Otomatik Kahve Makinesi,74999.00
One Beyaz 2” Manyetik Stand PC/Switch/Android/iOS Desteği Kablosuz Gamepad,4999.90
Nanopresso Gri Taşınabilir Espresso Makinesi,6255.00
MG 79 Siyah Hassas Masaj Tabancası,6799.00
Beosound A9 100. Yıl Özel Sürüm - Limited Taşınabilir Bluetooth Hoparlör,249999.00
Aqua 7000 Serisi XC7053/01 Islak ve Kuru Şarjlı Dikey Süpürge ,21778.00
Wi-Ai600 Bloom Charming Blue Yapay Zeka Destekli Hava Nemlendirici ve Koku Difüzörü,2221.90
Blackshark V3 X Hyperspeed Siyah Kulak Üstü Kablosuz Oyuncu Kulaklığı RZ04-05420100-R3M1,6271.20
K2 Pro White Kablosuz Kulak Üstü Bluetooth Kulaklık,3136.99
Süpernova 25W Bluetooth Hoparlör RGB Işıklı Siyah 2'li Taşınabilir Stereo Ses Bombası,28999.00
"ThinkPad X1 2in1 Gen 10 Aura Edition Ultra 7 258V 2.8K 32GB Ram 1TB SSD 5G LTE 14"" Windows 11 Pro Laptop 21NU0023TX",152663.52
Imperium Barista Yarı Otomatik Espresso Makinesi,9595.00
Watch SE 3 GPS 40mm Yıldız Işığı Alüminyum Kasa ve Yıldız Işığı Spor Kordon Akıllı Saat MEH34TU/A - S/M,14431.96
CCR4 4'lü Paket Tıraş Makinesi Temizleme Sıvısı,1699.00
KITCHENminisⓇ Siyah  0.8 L Su Isıtıcısı Kettle,6999.00
"Crosshair Ultra 9 275HX 64GB Ram 1TB SSD 8GB RTX5070 18.0"" QHD+ 240Hz FreeDos Gaming Laptop 18 HX AI A2XWGKG-032XTR",140999.00
Garment Steamer Buharlı Düzleştirici Aparatı,2499.00
Valstronot SF 10 VADC 3D Salınım Uzaktan Kumandalı Beyaz Vantilatör ,3950.00
Hue OmniGlow Gradient Led Şerit,11248.75
Charge6 IP67 Mor Bluetooth Hoparlör,10587.06
Inox Centrika Katı Meyve Sıkacağı,9990.00
MasterChop Powelix 4 Bıçaklı Beyaz Rondo ve Doğrayıcı,2499.00
Thinkcentre Neo Ultra i9-14900 1X32GB 1X1TB NVIDIA GEFORCE RTX4060 8GB Windows11 Pro Bilgisayar Kasası 12W1001XTR,155127.38
WQ52J20RTR iQ500 Isı Pompalı Kurutma Makinesi 10 kg,58447.58
Vintage Bej 1000W Blender,8590.00
Krem Espresso Kahve Makinesi,30950.00
Supersonic r™ Saç Kurutma Makinesi Kıvırcık+Bukleli (Ceramic Pink),26999.00
Hue 3'lü Akıllı Butonlu E27 Bluetooth Özellikli Beyaz Ambiyans Akıllı Başlangıç Seti,6186.25
Instax Mini 12 Yeşil Fotoğraf Makinesi + 10'lu Film Kıskaçlı Stand PVC Albüm ve Simli Pleksi Kılıf Seti,9149.00
SN15EW00KT IQ500 Solo Beyaz Bulaşık Makinesi,46266.46
Garmin Venu 4 45 mm Kahverengi Deri Kayışlı Akıllı Saat,44100.00
Rookie Yale Mavi Dijital Çocuk Kamerası ,3899.90
ST391E Salon Straight 235 Saç Düzleştirici,4499.00
GS 11 Emniyetli Camdan Modern Baskül,2679.00
FlexBreeze Portatif Fan,9999.00
Thinkbook 16 G6 IRL Intel Core i5 13420H 16GB RAM 512GB SSD 16'' WUXGA IPS Freedos Laptop 21KH00SXTR,36399.00
One D6077 Saç Kurutma Makinesi 2000 W,4599.00
KFN96VPEA Serie 4 Inox Gardrop Tipi NoFrost Buzdolabı 605 Lt,97999.00
5S Görüntülü Arama Yeşil Unisex Çocuk Akıllı Saati,8300.00
Porsche FAB28 Shade Green Special Edition Buzdolabı ,185890.00
MP17 ArmorGo Magsafe Uyumlu Qi2 15W 10000mAh 600D Aramid Fiber Powerbank,8022.90
BRHD435E HD4.3 IONTEC 3 Başlıklı 2200W Difüzörlü Saç Kurutma Makinesi,6999.00
Enfinigy Table Blender,7999.99
Apple Watch Uyumlu 44/45/46/49 mm Gümüş Bilezik Loop Çelik Kordon,2499.90
6709DE Smooth Pro Saç Kurutma Makinesi,2999.00
Multigrill 9 Pro CG9167 Izgara ve Tost Makinesi,29765.65
AquaLink Apple Watch Ultra Uyumlu Crava Black Silikon Akıllı Saat Kordon,2399.90
WV 5 PLUS N Şarjlı Cam Temizleme Makinesi,5599.00
"ROG Strix OLED 26.5"" 500Hz 0.03ms 2K QHD Adaptive Sync QD-OLED Pivot Gaming Monitör XG27AQDPG",52669.00
Instinct 3 45 mm Amoled Siyah Akıllı Saat,28224.00
Imperium Barista Yarı Otomatik Espresso Makinesi,9595.00
Floor One S9 Artist Steam Siyah Islak ve Kuru Dikey Süpürge,36939.00
50s Style Krem Mini Kettle,11950.00
Nanopresso Yosun Yeşili Taşınabilir Espresso Makinesi,6255.00
HFP70.000BK Dual BK Copper Çift Hazneli Sıcak Hava Fritözü 8 Lt,5490.00
Instax mini 100'lü Film ve 5 Fotoğraf Çerçevesi,6159.00
4G Desenli Metal Logo Kahverengi Kulak Üstü Bluetooth Kulaklık ,4126.90
Normatec Premier Hips Kalça Taşınabilir Dinamik Hava Kompresyon Cihazı,59990.00
Turuncu Deri Airtag Kılıfı,799.00
Apple Watch Ultra Uyumlu Heat Gray AquaLink Akıllı Saat Kordon,2399.90
Verity Sense Siyah Optik Kalp Atış Hızı Sensörü ,6999.90
Supersonic r™ Saç Kurutma Makinesi Düz+Dalgalı (Ceramic Pink),26999.00
PM-201 Power Mega 27000 mAh 240W PD Hızlı Şarjlı Powerbank,10427.90
Siesta Sensira ATXF71F A++ 24000 BTU/h İnverter Duvar Tipi Klima,106636.00
Instax Mini Evo Siyah Fotoğraf Makinesi + 20'li Film ve Çerçeve,18469.00
iPhone 17 Pro Max Gümüş Metal Kamera Çerçeveli 4G Desenli Metal Büyük Logolu Kahverengi Telefon Kılıfı,2715.90
K053 Usb Siyah Yaka Mikrofonu,1150.00
Yüksek Güçlü ve Şeffaf Tasarımlı Beyaz GaN Powerbank 170 W,7599.00
BTH12 Siyah Kırmızı Unisex Çocuk Kulak Üstü Bluetooth Kulaklık,2099.00
ThinkPad MWS P14s G5 AMD R7 PRO 16GB RAM 5600MHz SODIMM 512GB SSD FreeDos 5YR ONSITE Laptop 21MFS2MQ00,63428.70
BlendBOSS Tumbler Blue Raspberry Blender ,6999.00
"Legion Pro 5 16ADR10 Amd Ryzen 9 8940HX 32GB 1TB SSD Geforce RTX 5060 8GB 115W 16"" WQXGA 240Hz IPS Panel Freedos Gaming Laptop 83LT005RTR",89999.00
CIG251 Meşe 3 Raflı 250 Puro Kapasiteli Puro Dolabı,99990.00
Now Generation 3 Coral Şipşak Fotoğraf Makinesi,8188.95
Knit Kevlar Series Case iPhone 17 Pro Beyaz Telefon Kılıfı,2599.00
Switch Oled Mavi Kırmızı Oyun Konsolu,34999.00
iPhone 17 Pro Max Metal Kamera Çerçeveli Üçgen Logolu Glitter Pembe Magsafe Uyumlu Telefon Kılıfı,2715.90
Switch 2 Konsol,45999.00
MSM4B674 ErgoMaster El Blender Seti,6299.00
Mobil App Kontrollü Wi-Fi & BLE Akıllı Ev Ağ Geçidi Akıllı Kapı Kilidi ve Zigbee 3.0 Gateway Hub 2'li Set,8054.44
"Nexode Pro GaN 100W Kablolu Type-C QC PD 3xUSB-C, 1xUSB-A 160W Hızlı Şarj Cihazı",5919.00
Bueno Aroma Filtre Kahve Makinesi,8599.00
Lineo 4'lü El Blender Seti,13999.00
Instax Mini Evo Cinema Şipşak Fotoğraf Makinası ve 10'lu Mini Film,25499.00
CM 6360 MilkPerfection Tam Otomatik Metalik Solo Kahve Makinesi,115990.00
4G Logolu iPhone 16 Pro Uyumlu Telefon Kılıfı,2594.90
STH7050/30 Seyahat Tipi Buharlı Dikey Ütü 1500 W,5329.00
Mat Gold Kettle,17800.00
Tactile Woven iPhone 17 Pro Max MagSafe Uyumlu 1500D Aramid Fiber Kılıf Black-Gray Twill,5615.90
Hypertower 170W 25000 mAh Dahili Kablolu Akıllı Ekranlı Powerbank Taşınabilir Hızlı Şarj Cihazı,7999.00
C450E Rose Quartz Siyah Saç Maşası,3299.00
Ray Gümüş Bluetooth Hoparlör,6350.00
"Leopard Cita Noir 13-14"" Laptop ve Macbook Çantası",3499.00
Z5s İnstant Kamera ve Fotoğraf Yazıcısı Sarı Şipşak Fotoğraf Makinesi,4999.00
Instinct 3 45 mm Solar Turuncu Gri Silikon Kayışlı Akıllı Saat,25872.00
RS 4 Mini Gimbal,17899.00
Series 5 Islak ve Kuru Elektrikli Tıraş Makinesi 52-A1000S,4399.00
Supersonic r™ Saç Kurutma Makinesi Düz+Dalgalı (Jasper Plum),26999.00
F4Y9LDP2Z.APBPLTK Kurutmalı Çamaşır Makinesi 13 kg yıkama 7 Kg kurutma,65675.88
iPhone 17 Pro Max Magsafe Uyumlu Gold Logolu Telefon Kılıfı,3023.90
Clima Bottle Kırmızı 500 ml Termos,3950.00
Clima Bottle Krem 500 ml Termos,3950.00
Clima Bottle Pastel Mavi 500 ml Termos,3950.00
Clima Bottle Siyah 500 ml Termos,3950.00
Krem 6li Bıçak Seti,23900.00
Beyaz 6lı Bıçak Seti,23900.00
Peony Pembe Apple 4. Nesil Uyumlu Airpods Kılıf,1976.90
Grilliant 1340H Inox 4 Dilim Izgara ve Tost Makinesi 2000 W,4999.00
PowerDetect Turbo Başlıklı Şarjlı Dikey Süpürge,24999.00
Wino Lila Taşınabilir Mini Fan,3100.00
E996E Super X Metal 10 Başlıklı Lityum Saç Kesme Makinesi,7499.00
Bueno Paslanmaz Çelik Gümüş Ekmek Kızartma Makinesi,4499.00
3 Portlu PD 3.1 - iPhone 17/16 Android MacBook Notebook Uyumlu Pixel 140W GaN Hızlı Şarj Cihazı,5199.00
WQ43J2C0TR iQ500 Isı Pompalı Kurutma Makinesi 9 kg,57409.81
BRHD215E HD2.15 2 Başlıklı 2100W Difüzörlü Saç Kurutma Makinesi,3999.00
Rhythm Ease Masaj Tabancası,14851.00
Umidö 4'ü 1 arada Ultrasonik Nemlendirici,6499.00
Realishot DC5500 24MP Siyah Dijital Fotoğraf Makinesi,6290.00
Airwand 2 Başlıklı 1600W Saç Kurutma ve Şekillendirme Seti,9999.00
"Explore 7 Gri 2400 W Su Isıtıcısı 1,7 lt E7K1-6BP ",4599.00
901-F Doğal Dondurma Makinesi,6972.10
Precision Trimmer Yüz Usturası,2199.00
Beosound A9 Altın Rengi Multiroom Kablosuz Hoparlör,227959.00
"BloomCase Magic Wallet Obsidian Black Hakiki Deri iPhone 17 Air(6.5"") Cüzdanlı Telefon Kılıfı",4889.34
Flow Mini Siyah Kompakt ve Hızlı Taşınabilir Powerbank 20W,2699.00
LS50 Saten Beyaz Wireless II Mineral Hoparlör,174999.00
iPhone 16 Pro Max Leather Magsafe Kılıf Kahverengi.,1899.00
TN9444 Selectium 15 in 1 Islak ve Kuru Çok Amaçlı Tıraş Makinesi,1999.00
Magsafe Magnetic Shield Araç İçi Telefon Tutucu,2505.49
LS 10 Dijital Valiz Terazisi,2699.00
LB 88 Siyah Hava Nemlendirici ,13150.00
"Envelope 13"" Siyah Vegan Deri Unisex MacBook Kılıfı",3610.00
AluPac 10K Gold 10.000 mAh MagSafe Uyumlu Powerbank ,3499.00
Shoe!Cleaner SE 3 Compact Ayakkabı Temizleme Aparatı,999.00
Kompact Bej Masaj Koltuğu,96999.00
Profi Plus Narenciye Sıkacağı,18999.00
Multy Clean Dikey Buharlı Temizleyici,20160.00
3'ü 1 Arada Gümüş Filtre Kahve Makinesi,6499.00
Mg 10 Titreşimli Masaj Topu,2320.00
Lamborghini Forte Pro Siyah Saç Kurutma Makinesi,13000.00
Linea 50s Retro Style Kırmızı Narenciye Sıkacağı,14750.00
D5710 Thermacare Pro 2200 W Saç Kurutma Makinesi,2499.00
Ultimate Experience Maestria Saç Kurutma Makinesi,5999.00
Stanmore III Brown Bluetooth Hoparlör,32704.71
Siyah Dijital Mutfak Tartısı,2299.00
Free2Pull Mini Makaralı USB-C to USB-C 100W Siyah Hızlı Şarj ve Data Kablosu,1123.75
Ditoo-5M Pembe Kablosuz Uyarlanabilir Piksel Ekranlı Taşınabilir Karaoke Mikrofonlu Bluetooth Hoparlör,8399.00
150-200 Adet Kabinet Puro Dolabı RA-999,155710.90
IPL9750 PureCare 1.000.000 Atım IPL Buz Lazer Epilasyon Cihazı,18199.00
"Alienware 16 Aurora Intel Core 7-240H 16GB Ram DDR5 1TB SSD RTX5060 8GB 16"" 2K WQXGA 120Hz WVA Windows 11 Home Gaming Laptop AC16250-C716156W",64519.00
DFC237HMS.ABMPLTK Siyah 8 Programlı Bulaşık Makinesi,54886.04
WQG244C1TR Serie 6 Beyaz Isı Pompalı Kurutma Makinesi 9 kg,40999.00
Wi-FS016 Dijital Led Göstergeli Soğutucu El Fanı,2644.90
EnerFill FM41 Mini Manyetik 20.000 mAh Powerbank 20W E0027U01,2311.25
SDC465 The Luxe Brewer™ Thermal Filtre Kahve Makinesi,51999.00
SPN3140A/62 Akım Koruyucu 4'lü Priz,1399.00
Tab K11 TB336FU 4GB 128GB Wifi + Bluetooth Tablet ZAFS0206TR Lenovo Tab Pen + Folyo Kılıf Hediyeli,9299.00
50s Style Mavi Narenciye Sıkacağı,38200.00
Kids Watch Play Blue 4.5G Sim Kartlı Akıllı Çocuk Saati ,7299.00
"Lumero Mat Cromargan Çok Fonksiyonlu Su Isıtıcısı 1,6 Lt",16999.00
Airflow Control Style Twist Döner Başlıklı Saç Kurutma Makinesi 2000 W RVDR5320E,3999.00
50's Style Beyaz Blender,23300.00
AF 30 Hava Temizleme Makinesi,13999.00
Partybox Ultimate Siyah Wifi Bluetooth Hoparlör,94116.47
Air Sense X Purifier Hava Temizleyici,53957.00
BWM520-BSS The No-Mess Waffle™ Waffle Makinesi,20999.00
Wi-Ai600 Bloom Lucky Holiday Yapay Zeka Destekli Hava Nemlendirici ve Koku Difüzörü,2221.90
Dexart TeaCraft Çay Makinesi ve Su Isıtıcısı,5999.00
HC-201 AirPods Pro 3 Parmak İzi Bırakmayan Kahverengi Deri Kulaklık Kılıfı,2252.90
MG 154 4D Boyun Masaj Aleti,9999.00
iQ300 GS33VVWE0N Solo Derin Dondurucu,40562.96
Apple Watch Stainless Steel Gold Taşlı Kadın Akıllı Saat Kordon,999.00
Master Fingerprint Lock Parmak İzi Kilitli Suya Dayanıklı Çapraz Vücut Çantası,10428.90
FlexStyle 5-in-1 Black Saç Kurutma ve Şekillendirme Sistemi,14999.00
AirPods Max Turuncu Kulak Üstü Bluetooth Kulaklık MWW73TU/A,30926.80
CM 5510 Metalik Gri Tam Otomatik Solo Kahve Makinesi,71992.50
Partybox  2'li Kablosuz Mikrofon Set,9292.94
Excellence Çelik Su Isıtıcısı Kettle 1.7 lt,3499.00
LaMer 8 Parça Vakum Başlangıç Seti,6999.99
50 Şişe Kapasiteli Ankastre Tezgah Altı Şarap Dolabı AVU53TDZBF,117058.82
TW7B62EA X-Trem Power Cyclonic Max Toz Torbasız Elektrikli Süpürge,8889.00
15570 Gıga X8C Alumınum Black Kahve Makinası,912999.00
CR107 Kablosuz Şarj Destekli Vantuzlu Gri MagSafe Uyumlu Telefon Tutucu,1899.00
WQG25201TR Serie 4 Beyaz 10 kg Isı Pompalı Kurutma Makinesi,37999.00
5KCM1209 Almond Cream Filtre Kahve Makinesi,13999.00
Lono Cam Su Isıtıcısı 1.7 L ,13999.00
S-Nomads SN20GW 1600W 25 g/dk Buhar Çıkışlı 140 ml Su Hazneli Taşınabilir Dikey Buharlı Ütü,3999.00
EH-NA98 Nanoe Teknoloji Katlanabilir Saç Kurutma Makinesi,8295.00
5S Mavi Görüntülü Arama Erkek Çocuk Akıllı Saat,8300.00
G 7131 SCi AutoDos 125 Edition Beyaz Ankastre Bulaşık Makinesi,110990.00
"Partybox Break X2 10.1"" Dahili Tablet Karaoke Bluetooth Hoparlör Seti 300W",29999.00
ANC ENC Özellikli Siyah Kulak İçi Bluetooth Kulaklık ,4951.90
Mini Fırın TOA60E,19999.00
Lily 2 Active Jasper Yeşili Silikon Kayışlı Akıllı Saat,25872.00
KGN86AID2N Serie 6 Inox Alttan Donduruculu NoFrost Buzdolabı 631 lt,75999.00
SBL920-BSS The Super Q™ Blender,83999.00
Quzy Omuz Gri Masajı Aleti,7999.00
Siesta Sensira ATXF42F Wifi 14.000 Btu A++ İnverter Duvar Tipi Klima,66000.00
HZB12/SA 03301 Master Pro Buz Yapma Makinesi,24999.00
Lumero Aroma Cam Karaf Filtre Kahve Makinesi,14999.00
Slow Juicer 500W Meyve ve Sebze Sıkma Aparatı,13999.00
HG3000 Omniblade Erkek Yüz ve Vücut Bakım Kiti,2299.00
FKG9650.0E-02 IonClean Teknoloji LongLife No-Frost 4 Kapılı Buzdolabı,306405.00
Beoplay H95 Altın Rengi Kulak Üstü Bluetooth Kulaklık,54999.00
Instax Wide 400 Yeşil Fotoğraf Makinesi + 10'lu Film,11919.00
50s Style Beyaz Demlik,9800.00
SoundLink Revolve II Gümüş Bluetooth Özellikli Hoparlör,22080.00
7'si 1 Arada USB Hub ve 360° Döner Alüminyum Laptop Standı,5999.00
PerfectTea Dijital Çay Makinesi,7999.00
IE 200 High End Siyah Kulak İçi Kulaklık,11499.00
Climate 3000i A++ 24000 BTU Duvar Tipi Inverter Split Klima,73299.00
Paslanmaz Çelik Çay ve Su Isıtıcısı Kettle,1199.00
Theragun Mini Plus Masaj Tabancası,17000.00
"PD Hızlı Şarj 2xUSB-C, 1xUSB-A 100W 20.000 mAh Powerbank",4639.00
PX8 S2 Gürültü Engelleyici Warm Stone Kulak Üstü Bluetooth Kulaklık,54999.00
Crystal Serisi iPhone 17 Pro Max Şeffaf Magsafe Özellikli Telefon Kılıfı,1975.90
FCV 4 Natural Islak ve Kuru Dikey Süpürge,28499.00
TY6A35TR X-Pert 7.60 Allergy Kablosuz Şarjlı Dikey Süpürge,7499.00
Elite Thermolon Seramik Yüzeyli Grill Çelik Tost Makinesi,34999.00
Kırmızı Hamur Karıştırma Makinesi,44500.00
SPZ820 The Smart Oven™ Pizzaiolo Pizza Fırını,135999.00
TWH780 WP T1 Isı Pompalı Kurutma Makinesi 9 kg,105391.50
Surround Hi-Fi 5.1 Dolby Atmos Bambu Sinema Sistemi,59999.90
Z3S 3D Yazıcı,135000.00
FC 24 Fifa 24 PS5 Oyunu,1949.00
Type C USB 8 in 1 Hub Çoklayıcı Adaptör,2999.00
1851 Aroma Sense Filtre Kahve Makinesi,15999.00
Flat Koyu Mavi 14'' Laptop Kılıfı,4800.00
SM-R420NZKATUR Galaxy Buds3 Fe Siyah Kulak İçi TWX Bluetooth Kulaklık,5999.00
S810 Yüksek Titreşimli Çift Başlı Darbeli Kas Gevşetici Vücut Masaj Aleti,4995.00
Gümüş El Mikseri 89320,10890.00
Aqua Gio Hidrojenli Su Üretim Cihazı,19556.00
Smart Tank 582 Fotokopi + Tarayıcı + Wi-Fi + AirPrint Renkli Tanklı Yazıcı 4A8D6A,7729.00
LS60D 2.0 Kanal 120W Soundbar,15290.00
Milano MDF 55 Kahve Öğütücü,36249.00
"55QNED82A6B 55"" webOS UHD 4K Smart QNED TV",45000.00
BeoPlay H95 Siyah ANC Kulak Üstü Bluetooth Kulaklık,54999.00
Mavi 5E eSim'li Görüntülü ve Sesli Arama Akıllı Çocuk Saati,8238.00
Eco Forest Çiçek Desenli 13 inç Macbook Kılıfı,2999.00
